data_value,date,domain_source,element_id,element_name,onet_soc_code,scale_id,scale_name,title
1.67,06/2008,Analyst,1.B.1.b,Investigative,11-9031.00,OI,Occupational Interests,"Education and Childcare Administrators, Preschool and Daycare"
2.67,06/2008,Analyst,1.B.1.c,Artistic,11-9031.00,OI,Occupational Interests,"Education and Childcare Administrators, Preschool and Daycare"
6.0,06/2008,Analyst,1.B.1.d,Social,11-9031.00,OI,Occupational Interests,"Education and Childcare Administrators, Preschool and Daycare"
6.0,06/2008,Analyst,1.B.1.e,Enterprising,11-9031.00,OI,Occupational Interests,"Education and Childcare Administrators, Preschool and Daycare"
4.0,06/2008,Analyst,1.B.1.f,Conventional,11-9031.00,OI,Occupational Interests,"Education and Childcare Administrators, Preschool and Daycare"
4.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,11-9031.00,IH,Occupational Interest High-Point,"Education and Childcare Administrators, Preschool and Daycare"
5.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,11-9031.00,IH,Occupational Interest High-Point,"Education and Childcare Administrators, Preschool and Daycare"
6.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,11-9031.00,IH,Occupational Interest High-Point,"Education and Childcare Administrators, Preschool and Daycare"
1.33,06/2008,Analyst,1.B.1.a,Realistic,11-9032.00,OI,Occupational Interests,"Education Administrators, Kindergarten through Secondary"
2.0,06/2008,Analyst,1.B.1.b,Investigative,11-9032.00,OI,Occupational Interests,"Education Administrators, Kindergarten through Secondary"
2.67,06/2008,Analyst,1.B.1.c,Artistic,11-9032.00,OI,Occupational Interests,"Education Administrators, Kindergarten through Secondary"
6.33,06/2008,Analyst,1.B.1.d,Social,11-9032.00,OI,Occupational Interests,"Education Administrators, Kindergarten through Secondary"
6.67,06/2008,Analyst,1.B.1.e,Enterprising,11-9032.00,OI,Occupational Interests,"Education Administrators, Kindergarten through Secondary"
4.33,06/2008,Analyst,1.B.1.f,Conventional,11-9032.00,OI,Occupational Interests,"Education Administrators, Kindergarten through Secondary"
5.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,11-9032.00,IH,Occupational Interest High-Point,"Education Administrators, Kindergarten through Secondary"
4.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,11-9032.00,IH,Occupational Interest High-Point,"Education Administrators, Kindergarten through Secondary"
6.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,11-9032.00,IH,Occupational Interest High-Point,"Education Administrators, Kindergarten through Secondary"
1.0,06/2008,Analyst,1.B.1.a,Realistic,11-9033.00,OI,Occupational Interests,"Education Administrators, Postsecondary"
3.0,06/2008,Analyst,1.B.1.b,Investigative,11-9033.00,OI,Occupational Interests,"Education Administrators, Postsecondary"
3.0,06/2008,Analyst,1.B.1.c,Artistic,11-9033.00,OI,Occupational Interests,"Education Administrators, Postsecondary"
4.67,06/2008,Analyst,1.B.1.d,Social,11-9033.00,OI,Occupational Interests,"Education Administrators, Postsecondary"
7.0,06/2008,Analyst,1.B.1.e,Enterprising,11-9033.00,OI,Occupational Interests,"Education Administrators, Postsecondary"
5.0,06/2008,Analyst,1.B.1.f,Conventional,11-9033.00,OI,Occupational Interests,"Education Administrators, Postsecondary"
5.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,11-9033.00,IH,Occupational Interest High-Point,"Education Administrators, Postsecondary"
6.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,11-9033.00,IH,Occupational Interest High-Point,"Education Administrators, Postsecondary"
4.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,11-9033.00,IH,Occupational Interest High-Point,"Education Administrators, Postsecondary"
4.67,06/2008,Analyst,1.B.1.a,Realistic,11-9041.00,OI,Occupational Interests,Architectural and Engineering Managers
4.67,06/2008,Analyst,1.B.1.b,Investigative,11-9041.00,OI,Occupational Interests,Architectural and Engineering Managers
1.67,06/2008,Analyst,1.B.1.c,Artistic,11-9041.00,OI,Occupational Interests,Architectural and Engineering Managers
1.33,06/2008,Analyst,1.B.1.d,Social,11-9041.00,OI,Occupational Interests,Architectural and Engineering Managers
7.0,06/2008,Analyst,1.B.1.e,Enterprising,11-9041.00,OI,Occupational Interests,Architectural and Engineering Managers
4.0,06/2008,Analyst,1.B.1.f,Conventional,11-9041.00,OI,Occupational Interests,Architectural and Engineering Managers
5.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,11-9041.00,IH,Occupational Interest High-Point,Architectural and Engineering Managers
1.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,11-9041.00,IH,Occupational Interest High-Point,Architectural and Engineering Managers
2.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,11-9041.00,IH,Occupational Interest High-Point,Architectural and Engineering Managers
3.0,07/2013,Analyst,1.B.1.a,Realistic,11-9041.01,OI,Occupational Interests,Biofuels/Biodiesel Technology and Product Development Managers
6.0,07/2013,Analyst,1.B.1.b,Investigative,11-9041.01,OI,Occupational Interests,Biofuels/Biodiesel Technology and Product Development Managers
1.67,07/2013,Analyst,1.B.1.c,Artistic,11-9041.01,OI,Occupational Interests,Biofuels/Biodiesel Technology and Product Development Managers
2.0,07/2013,Analyst,1.B.1.d,Social,11-9041.01,OI,Occupational Interests,Biofuels/Biodiesel Technology and Product Development Managers
6.67,07/2013,Analyst,1.B.1.e,Enterprising,11-9041.01,OI,Occupational Interests,Biofuels/Biodiesel Technology and Product Development Managers
3.33,07/2013,Analyst,1.B.1.f,Conventional,11-9041.01,OI,Occupational Interests,Biofuels/Biodiesel Technology and Product Development Managers
5.0,07/2013,Analyst,1.B.1.g,First Interest High-Point,11-9041.01,IH,Occupational Interest High-Point,Biofuels/Biodiesel Technology and Product Development Managers
2.0,07/2013,Analyst,1.B.1.h,Second Interest High-Point,11-9041.01,IH,Occupational Interest High-Point,Biofuels/Biodiesel Technology and Product Development Managers
0.0,07/2013,Analyst,1.B.1.i,Third Interest High-Point,11-9041.01,IH,Occupational Interest High-Point,Biofuels/Biodiesel Technology and Product Development Managers
4.33,06/2008,Analyst,1.B.1.a,Realistic,11-9051.00,OI,Occupational Interests,Food Service Managers
1.67,06/2008,Analyst,1.B.1.b,Investigative,11-9051.00,OI,Occupational Interests,Food Service Managers
1.67,06/2008,Analyst,1.B.1.c,Artistic,11-9051.00,OI,Occupational Interests,Food Service Managers
4.33,06/2008,Analyst,1.B.1.d,Social,11-9051.00,OI,Occupational Interests,Food Service Managers
7.0,06/2008,Analyst,1.B.1.e,Enterprising,11-9051.00,OI,Occupational Interests,Food Service Managers
5.33,06/2008,Analyst,1.B.1.f,Conventional,11-9051.00,OI,Occupational Interests,Food Service Managers
5.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,11-9051.00,IH,Occupational Interest High-Point,Food Service Managers
6.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,11-9051.00,IH,Occupational Interest High-Point,Food Service Managers
1.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,11-9051.00,IH,Occupational Interest High-Point,Food Service Managers
3.33,06/2008,Analyst,1.B.1.a,Realistic,11-9071.00,OI,Occupational Interests,Gambling Managers
2.0,06/2008,Analyst,1.B.1.b,Investigative,11-9071.00,OI,Occupational Interests,Gambling Managers
1.67,06/2008,Analyst,1.B.1.c,Artistic,11-9071.00,OI,Occupational Interests,Gambling Managers
3.0,06/2008,Analyst,1.B.1.d,Social,11-9071.00,OI,Occupational Interests,Gambling Managers
7.0,06/2008,Analyst,1.B.1.e,Enterprising,11-9071.00,OI,Occupational Interests,Gambling Managers
5.0,06/2008,Analyst,1.B.1.f,Conventional,11-9071.00,OI,Occupational Interests,Gambling Managers
5.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,11-9071.00,IH,Occupational Interest High-Point,Gambling Managers
6.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,11-9071.00,IH,Occupational Interest High-Point,Gambling Managers
0.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,11-9071.00,IH,Occupational Interest High-Point,Gambling Managers
3.0,06/2008,Analyst,1.B.1.a,Realistic,11-9081.00,OI,Occupational Interests,Lodging Managers
1.67,06/2008,Analyst,1.B.1.b,Investigative,11-9081.00,OI,Occupational Interests,Lodging Managers
1.33,06/2008,Analyst,1.B.1.c,Artistic,11-9081.00,OI,Occupational Interests,Lodging Managers
4.0,06/2008,Analyst,1.B.1.d,Social,11-9081.00,OI,Occupational Interests,Lodging Managers
7.0,06/2008,Analyst,1.B.1.e,Enterprising,11-9081.00,OI,Occupational Interests,Lodging Managers
5.33,06/2008,Analyst,1.B.1.f,Conventional,11-9081.00,OI,Occupational Interests,Lodging Managers
5.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,11-9081.00,IH,Occupational Interest High-Point,Lodging Managers
6.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,11-9081.00,IH,Occupational Interest High-Point,Lodging Managers
4.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,11-9081.00,IH,Occupational Interest High-Point,Lodging Managers
1.67,06/2008,Analyst,1.B.1.a,Realistic,11-9111.00,OI,Occupational Interests,Medical and Health Services Managers
3.33,06/2008,Analyst,1.B.1.b,Investigative,11-9111.00,OI,Occupational Interests,Medical and Health Services Managers
1.67,06/2008,Analyst,1.B.1.c,Artistic,11-9111.00,OI,Occupational Interests,Medical and Health Services Managers
5.0,06/2008,Analyst,1.B.1.d,Social,11-9111.00,OI,Occupational Interests,Medical and Health Services Managers
7.0,06/2008,Analyst,1.B.1.e,Enterprising,11-9111.00,OI,Occupational Interests,Medical and Health Services Managers
5.0,06/2008,Analyst,1.B.1.f,Conventional,11-9111.00,OI,Occupational Interests,Medical and Health Services Managers
5.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,11-9111.00,IH,Occupational Interest High-Point,Medical and Health Services Managers
6.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,11-9111.00,IH,Occupational Interest High-Point,Medical and Health Services Managers
4.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,11-9111.00,IH,Occupational Interest High-Point,Medical and Health Services Managers
3.0,06/2008,Analyst,1.B.1.a,Realistic,11-9121.00,OI,Occupational Interests,Natural Sciences Managers
5.33,06/2008,Analyst,1.B.1.b,Investigative,11-9121.00,OI,Occupational Interests,Natural Sciences Managers
1.33,06/2008,Analyst,1.B.1.c,Artistic,11-9121.00,OI,Occupational Interests,Natural Sciences Managers
1.67,06/2008,Analyst,1.B.1.d,Social,11-9121.00,OI,Occupational Interests,Natural Sciences Managers
7.0,06/2008,Analyst,1.B.1.e,Enterprising,11-9121.00,OI,Occupational Interests,Natural Sciences Managers
3.0,06/2008,Analyst,1.B.1.f,Conventional,11-9121.00,OI,Occupational Interests,Natural Sciences Managers
5.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,11-9121.00,IH,Occupational Interest High-Point,Natural Sciences Managers
2.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,11-9121.00,IH,Occupational Interest High-Point,Natural Sciences Managers
0.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,11-9121.00,IH,Occupational Interest High-Point,Natural Sciences Managers
1.33,06/2009,Analyst,1.B.1.a,Realistic,11-9121.01,OI,Occupational Interests,Clinical Research Coordinators
5.33,06/2009,Analyst,1.B.1.b,Investigative,11-9121.01,OI,Occupational Interests,Clinical Research Coordinators
2.67,06/2009,Analyst,1.B.1.c,Artistic,11-9121.01,OI,Occupational Interests,Clinical Research Coordinators
2.0,06/2009,Analyst,1.B.1.d,Social,11-9121.01,OI,Occupational Interests,Clinical Research Coordinators
6.33,06/2009,Analyst,1.B.1.e,Enterprising,11-9121.01,OI,Occupational Interests,Clinical Research Coordinators
4.33,06/2009,Analyst,1.B.1.f,Conventional,11-9121.01,OI,Occupational Interests,Clinical Research Coordinators
5.0,06/2009,Analyst,1.B.1.g,First Interest High-Point,11-9121.01,IH,Occupational Interest High-Point,Clinical Research Coordinators
2.0,06/2009,Analyst,1.B.1.h,Second Interest High-Point,11-9121.01,IH,Occupational Interest High-Point,Clinical Research Coordinators
6.0,06/2009,Analyst,1.B.1.i,Third Interest High-Point,11-9121.01,IH,Occupational Interest High-Point,Clinical Research Coordinators
2.67,07/2013,Analyst,1.B.1.a,Realistic,11-9121.02,OI,Occupational Interests,Water Resource Specialists
6.67,07/2013,Analyst,1.B.1.b,Investigative,11-9121.02,OI,Occupational Interests,Water Resource Specialists
2.0,07/2013,Analyst,1.B.1.c,Artistic,11-9121.02,OI,Occupational Interests,Water Resource Specialists
1.67,07/2013,Analyst,1.B.1.d,Social,11-9121.02,OI,Occupational Interests,Water Resource Specialists
4.33,07/2013,Analyst,1.B.1.e,Enterprising,11-9121.02,OI,Occupational Interests,Water Resource Specialists
4.0,07/2013,Analyst,1.B.1.f,Conventional,11-9121.02,OI,Occupational Interests,Water Resource Specialists
2.0,07/2013,Analyst,1.B.1.g,First Interest High-Point,11-9121.02,IH,Occupational Interest High-Point,Water Resource Specialists
5.0,07/2013,Analyst,1.B.1.h,Second Interest High-Point,11-9121.02,IH,Occupational Interest High-Point,Water Resource Specialists
6.0,07/2013,Analyst,1.B.1.i,Third Interest High-Point,11-9121.02,IH,Occupational Interest High-Point,Water Resource Specialists
3.0,06/2008,Analyst,1.B.1.a,Realistic,11-9131.00,OI,Occupational Interests,Postmasters and Mail Superintendents
1.67,06/2008,Analyst,1.B.1.b,Investigative,11-9131.00,OI,Occupational Interests,Postmasters and Mail Superintendents
1.0,06/2008,Analyst,1.B.1.c,Artistic,11-9131.00,OI,Occupational Interests,Postmasters and Mail Superintendents
4.33,06/2008,Analyst,1.B.1.d,Social,11-9131.00,OI,Occupational Interests,Postmasters and Mail Superintendents
7.0,06/2008,Analyst,1.B.1.e,Enterprising,11-9131.00,OI,Occupational Interests,Postmasters and Mail Superintendents
5.67,06/2008,Analyst,1.B.1.f,Conventional,11-9131.00,OI,Occupational Interests,Postmasters and Mail Superintendents
5.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,11-9131.00,IH,Occupational Interest High-Point,Postmasters and Mail Superintendents
6.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,11-9131.00,IH,Occupational Interest High-Point,Postmasters and Mail Superintendents
4.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,11-9131.00,IH,Occupational Interest High-Point,Postmasters and Mail Superintendents
3.0,06/2008,Analyst,1.B.1.a,Realistic,11-9141.00,OI,Occupational Interests,"Property, Real Estate, and Community Association Managers"
1.0,06/2008,Analyst,1.B.1.b,Investigative,11-9141.00,OI,Occupational Interests,"Property, Real Estate, and Community Association Managers"
1.33,06/2008,Analyst,1.B.1.c,Artistic,11-9141.00,OI,Occupational Interests,"Property, Real Estate, and Community Association Managers"
3.67,06/2008,Analyst,1.B.1.d,Social,11-9141.00,OI,Occupational Interests,"Property, Real Estate, and Community Association Managers"
7.0,06/2008,Analyst,1.B.1.e,Enterprising,11-9141.00,OI,Occupational Interests,"Property, Real Estate, and Community Association Managers"
5.67,06/2008,Analyst,1.B.1.f,Conventional,11-9141.00,OI,Occupational Interests,"Property, Real Estate, and Community Association Managers"
5.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,11-9141.00,IH,Occupational Interest High-Point,"Property, Real Estate, and Community Association Managers"
6.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,11-9141.00,IH,Occupational Interest High-Point,"Property, Real Estate, and Community Association Managers"
0.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,11-9141.00,IH,Occupational Interest High-Point,"Property, Real Estate, and Community Association Managers"
1.0,06/2008,Analyst,1.B.1.a,Realistic,11-9151.00,OI,Occupational Interests,Social and Community Service Managers
1.33,06/2008,Analyst,1.B.1.b,Investigative,11-9151.00,OI,Occupational Interests,Social and Community Service Managers
2.67,06/2008,Analyst,1.B.1.c,Artistic,11-9151.00,OI,Occupational Interests,Social and Community Service Managers
6.0,06/2008,Analyst,1.B.1.d,Social,11-9151.00,OI,Occupational Interests,Social and Community Service Managers
6.67,06/2008,Analyst,1.B.1.e,Enterprising,11-9151.00,OI,Occupational Interests,Social and Community Service Managers
3.33,06/2008,Analyst,1.B.1.f,Conventional,11-9151.00,OI,Occupational Interests,Social and Community Service Managers
5.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,11-9151.00,IH,Occupational Interest High-Point,Social and Community Service Managers
4.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,11-9151.00,IH,Occupational Interest High-Point,Social and Community Service Managers
0.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,11-9151.00,IH,Occupational Interest High-Point,Social and Community Service Managers
3.67,06/2008,Analyst,1.B.1.a,Realistic,11-9161.00,OI,Occupational Interests,Emergency Management Directors
3.0,06/2008,Analyst,1.B.1.b,Investigative,11-9161.00,OI,Occupational Interests,Emergency Management Directors
2.0,06/2008,Analyst,1.B.1.c,Artistic,11-9161.00,OI,Occupational Interests,Emergency Management Directors
6.33,06/2008,Analyst,1.B.1.d,Social,11-9161.00,OI,Occupational Interests,Emergency Management Directors
5.67,06/2008,Analyst,1.B.1.e,Enterprising,11-9161.00,OI,Occupational Interests,Emergency Management Directors
3.67,06/2008,Analyst,1.B.1.f,Conventional,11-9161.00,OI,Occupational Interests,Emergency Management Directors
4.0,06/2008,Analyst,1.B.1.g,First Interest High-Point,11-9161.00,IH,Occupational Interest High-Point,Emergency Management Directors
5.0,06/2008,Analyst,1.B.1.h,Second Interest High-Point,11-9161.00,IH,Occupational Interest High-Point,Emergency Management Directors
0.0,06/2008,Analyst,1.B.1.i,Third Interest High-Point,11-9161.00,IH,Occupational Interest High-Point,Emergency Management Directors
1.33,07/2013,Analyst,1.B.1.a,Realistic,11-9171.00,OI,Occupational Interests,Funeral Home Managers
2.0,07/2013,Analyst,1.B.1.b,Investigative,11-9171.00,OI,Occupational Interests,Funeral Home Managers
