class_code,class_title,commodity_code,commodity_title,family_code,family_title,segment_code,segment_title
21102200,Forestry machinery and equipment,21102204,Forestry saws,21100000,Agricultural and forestry and landscape machinery and equipment,21000000,Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21102200,Forestry machinery and equipment,21102205,Forestry skidders,21100000,Agricultural and forestry and landscape machinery and equipment,21000000,Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21102200,Forestry machinery and equipment,21102206,Forestry increment borers,21100000,Agricultural and forestry and landscape machinery and equipment,21000000,Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21102300,Greenhouse equipment,21102301,Greenhouse irrigation equipment,21100000,Agricultural and forestry and landscape machinery and equipment,21000000,Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21102300,Greenhouse equipment,21102302,Greenhouse pots,21100000,Agricultural and forestry and landscape machinery and equipment,21000000,Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21102300,Greenhouse equipment,21102303,Greenhouse ventilation equipment,21100000,Agricultural and forestry and landscape machinery and equipment,21000000,Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21102300,Greenhouse equipment,21102306,Hydroponic fertilizer injector,21100000,Agricultural and forestry and landscape machinery and equipment,21000000,Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21102500,Irrigation systems and equipment,21102501,Irrigation trickles,21100000,Agricultural and forestry and landscape machinery and equipment,21000000,Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21102500,Irrigation systems and equipment,21102502,Irrigation overheads,21100000,Agricultural and forestry and landscape machinery and equipment,21000000,Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21111500,Commercial fishing equipment,21111501,Commercial fish hooks,21110000,Fishing and aquaculture equipment,21000000,Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21111500,Commercial fishing equipment,21111502,Commercial fishing reels,21110000,Fishing and aquaculture equipment,21000000,Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21111500,Commercial fishing equipment,21111503,Commercial fishing line tackle,21110000,Fishing and aquaculture equipment,21000000,Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21111500,Commercial fishing equipment,21111504,Commercial fishing nets,21110000,Fishing and aquaculture equipment,21000000,Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21111500,Commercial fishing equipment,21111506,Commercial fishing floats,21110000,Fishing and aquaculture equipment,21000000,Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21111500,Commercial fishing equipment,21111507,Commercial sinkers or weights,21110000,Fishing and aquaculture equipment,21000000,Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21111500,Commercial fishing equipment,21111508,Fishing net haulers,21110000,Fishing and aquaculture equipment,21000000,Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21111600,Aquaculture equipment,21111601,Marine hatchery equipment,21110000,Fishing and aquaculture equipment,21000000,Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21111600,Aquaculture equipment,21111602,Pisciculture supplies,21110000,Fishing and aquaculture equipment,21000000,Farming and Fishing and Forestry and Wildlife Machinery and Accessories
22101500,Earth moving machinery,22101501,Front end loaders,22100000,Heavy construction machinery and equipment,22000000,Building and Construction Machinery and Accessories
22101500,Earth moving machinery,22101502,Graders,22100000,Heavy construction machinery and equipment,22000000,Building and Construction Machinery and Accessories
22101500,Earth moving machinery,22101504,Pile drivers,22100000,Heavy construction machinery and equipment,22000000,Building and Construction Machinery and Accessories
22101500,Earth moving machinery,22101505,Rollers,22100000,Heavy construction machinery and equipment,22000000,Building and Construction Machinery and Accessories
22101500,Earth moving machinery,22101507,Tampers,22100000,Heavy construction machinery and equipment,22000000,Building and Construction Machinery and Accessories
22101500,Earth moving machinery,22101508,Trenching machines,22100000,Heavy construction machinery and equipment,22000000,Building and Construction Machinery and Accessories
22101500,Earth moving machinery,22101509,Backhoes,22100000,Heavy construction machinery and equipment,22000000,Building and Construction Machinery and Accessories
22101500,Earth moving machinery,22101511,Compactors,22100000,Heavy construction machinery and equipment,22000000,Building and Construction Machinery and Accessories
22101500,Earth moving machinery,22101513,Draglines,22100000,Heavy construction machinery and equipment,22000000,Building and Construction Machinery and Accessories
22101500,Earth moving machinery,22101514,Dredgers,22100000,Heavy construction machinery and equipment,22000000,Building and Construction Machinery and Accessories
22101500,Earth moving machinery,22101516,Ditchers,22100000,Heavy construction machinery and equipment,22000000,Building and Construction Machinery and Accessories
22101500,Earth moving machinery,22101518,Elevating scrapers,22100000,Heavy construction machinery and equipment,22000000,Building and Construction Machinery and Accessories
22101500,Earth moving machinery,22101521,Pulled scrapers,22100000,Heavy construction machinery and equipment,22000000,Building and Construction Machinery and Accessories
22101500,Earth moving machinery,22101522,Track bulldozers,22100000,Heavy construction machinery and equipment,22000000,Building and Construction Machinery and Accessories
22101500,Earth moving machinery,22101523,Wheel bulldozers,22100000,Heavy construction machinery and equipment,22000000,Building and Construction Machinery and Accessories
22101500,Earth moving machinery,22101524,Mobile excavators,22100000,Heavy construction machinery and equipment,22000000,Building and Construction Machinery and Accessories
22101500,Earth moving machinery,22101525,Wheel excavators,22100000,Heavy construction machinery and equipment,22000000,Building and Construction Machinery and Accessories
22101500,Earth moving machinery,22101526,Track excavators,22100000,Heavy construction machinery and equipment,22000000,Building and Construction Machinery and Accessories
22101500,Earth moving machinery,22101527,Integrated tool carriers,22100000,Heavy construction machinery and equipment,22000000,Building and Construction Machinery and Accessories
22101500,Earth moving machinery,22101528,Wheel loaders,22100000,Heavy construction machinery and equipment,22000000,Building and Construction Machinery and Accessories
22101500,Earth moving machinery,22101529,Skid steer loaders,22100000,Heavy construction machinery and equipment,22000000,Building and Construction Machinery and Accessories
22101500,Earth moving machinery,22101531,Snow blowers,22100000,Heavy construction machinery and equipment,22000000,Building and Construction Machinery and Accessories
22101500,Earth moving machinery,22101532,Track loaders,22100000,Heavy construction machinery and equipment,22000000,Building and Construction Machinery and Accessories
22101500,Earth moving machinery,22101533,Treedozers,22100000,Heavy construction machinery and equipment,22000000,Building and Construction Machinery and Accessories
22101600,Paving equipment,22101603,Road wideners,22100000,Heavy construction machinery and equipment,22000000,Building and Construction Machinery and Accessories
22101600,Paving equipment,22101604,Vibratory plates,22100000,Heavy construction machinery and equipment,22000000,Building and Construction Machinery and Accessories
22101600,Paving equipment,22101605,Asphalt finishers,22100000,Heavy construction machinery and equipment,22000000,Building and Construction Machinery and Accessories
22101600,Paving equipment,22101606,Chip Spreaders,22100000,Heavy construction machinery and equipment,22000000,Building and Construction Machinery and Accessories
22101600,Paving equipment,22101607,Road pavers,22100000,Heavy construction machinery and equipment,22000000,Building and Construction Machinery and Accessories
22101600,Paving equipment,22101608,Cold planers,22100000,Heavy construction machinery and equipment,22000000,Building and Construction Machinery and Accessories
22101600,Paving equipment,22101609,Paving material mixers,22100000,Heavy construction machinery and equipment,22000000,Building and Construction Machinery and Accessories
22101600,Paving equipment,22101610,Aggregate spreaders,22100000,Heavy construction machinery and equipment,22000000,Building and Construction Machinery and Accessories
22101600,Paving equipment,22101611,Bituminous material distributors,22100000,Heavy construction machinery and equipment,22000000,Building and Construction Machinery and Accessories
