data_value,date,domain_source,element_id,element_name,onet_soc_code,scale_id,scale_name,title
6.33,06/2008,Analyst,1.B.2.d,Relationships,11-9032.00,EX,Extent,"Education Administrators, Kindergarten through Secondary"
4.33,06/2008,Analyst,1.B.2.e,Support,11-9032.00,EX,Extent,"Education Administrators, Kindergarten through Secondary"
6.33,06/2008,Analyst,1.B.2.f,Independence,11-9032.00,EX,Extent,"Education Administrators, Kindergarten through Secondary"
4.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,11-9032.00,VH,Work Value High-Point,"Education Administrators, Kindergarten through Secondary"
6.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,11-9032.00,VH,Work Value High-Point,"Education Administrators, Kindergarten through Secondary"
2.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,11-9032.00,VH,Work Value High-Point,"Education Administrators, Kindergarten through Secondary"
6.0,06/2008,Analyst,1.B.2.a,Achievement,11-9033.00,EX,Extent,"Education Administrators, Postsecondary"
5.83,06/2008,Analyst,1.B.2.b,Working Conditions,11-9033.00,EX,Extent,"Education Administrators, Postsecondary"
5.33,06/2008,Analyst,1.B.2.c,Recognition,11-9033.00,EX,Extent,"Education Administrators, Postsecondary"
6.0,06/2008,Analyst,1.B.2.d,Relationships,11-9033.00,EX,Extent,"Education Administrators, Postsecondary"
4.33,06/2008,Analyst,1.B.2.e,Support,11-9033.00,EX,Extent,"Education Administrators, Postsecondary"
6.33,06/2008,Analyst,1.B.2.f,Independence,11-9033.00,EX,Extent,"Education Administrators, Postsecondary"
6.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,11-9033.00,VH,Work Value High-Point,"Education Administrators, Postsecondary"
1.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,11-9033.00,VH,Work Value High-Point,"Education Administrators, Postsecondary"
4.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,11-9033.00,VH,Work Value High-Point,"Education Administrators, Postsecondary"
6.0,06/2008,Analyst,1.B.2.a,Achievement,11-9041.00,EX,Extent,Architectural and Engineering Managers
6.0,06/2008,Analyst,1.B.2.b,Working Conditions,11-9041.00,EX,Extent,Architectural and Engineering Managers
5.33,06/2008,Analyst,1.B.2.c,Recognition,11-9041.00,EX,Extent,Architectural and Engineering Managers
4.0,06/2008,Analyst,1.B.2.d,Relationships,11-9041.00,EX,Extent,Architectural and Engineering Managers
5.0,06/2008,Analyst,1.B.2.e,Support,11-9041.00,EX,Extent,Architectural and Engineering Managers
6.0,06/2008,Analyst,1.B.2.f,Independence,11-9041.00,EX,Extent,Architectural and Engineering Managers
1.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,11-9041.00,VH,Work Value High-Point,Architectural and Engineering Managers
6.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,11-9041.00,VH,Work Value High-Point,Architectural and Engineering Managers
2.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,11-9041.00,VH,Work Value High-Point,Architectural and Engineering Managers
6.67,07/2012,Analyst,1.B.2.a,Achievement,11-9041.01,EX,Extent,Biofuels/Biodiesel Technology and Product Development Managers
6.17,07/2012,Analyst,1.B.2.b,Working Conditions,11-9041.01,EX,Extent,Biofuels/Biodiesel Technology and Product Development Managers
5.33,07/2012,Analyst,1.B.2.c,Recognition,11-9041.01,EX,Extent,Biofuels/Biodiesel Technology and Product Development Managers
3.33,07/2012,Analyst,1.B.2.d,Relationships,11-9041.01,EX,Extent,Biofuels/Biodiesel Technology and Product Development Managers
3.67,07/2012,Analyst,1.B.2.e,Support,11-9041.01,EX,Extent,Biofuels/Biodiesel Technology and Product Development Managers
6.0,07/2012,Analyst,1.B.2.f,Independence,11-9041.01,EX,Extent,Biofuels/Biodiesel Technology and Product Development Managers
1.0,07/2012,Analyst,1.B.2.g,First Work Value High-Point,11-9041.01,VH,Work Value High-Point,Biofuels/Biodiesel Technology and Product Development Managers
2.0,07/2012,Analyst,1.B.2.h,Second Work Value High-Point,11-9041.01,VH,Work Value High-Point,Biofuels/Biodiesel Technology and Product Development Managers
6.0,07/2012,Analyst,1.B.2.i,Third Work Value High-Point,11-9041.01,VH,Work Value High-Point,Biofuels/Biodiesel Technology and Product Development Managers
4.33,06/2008,Analyst,1.B.2.a,Achievement,11-9051.00,EX,Extent,Food Service Managers
4.5,06/2008,Analyst,1.B.2.b,Working Conditions,11-9051.00,EX,Extent,Food Service Managers
4.33,06/2008,Analyst,1.B.2.c,Recognition,11-9051.00,EX,Extent,Food Service Managers
4.67,06/2008,Analyst,1.B.2.d,Relationships,11-9051.00,EX,Extent,Food Service Managers
4.67,06/2008,Analyst,1.B.2.e,Support,11-9051.00,EX,Extent,Food Service Managers
5.67,06/2008,Analyst,1.B.2.f,Independence,11-9051.00,EX,Extent,Food Service Managers
6.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,11-9051.00,VH,Work Value High-Point,Food Service Managers
4.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,11-9051.00,VH,Work Value High-Point,Food Service Managers
5.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,11-9051.00,VH,Work Value High-Point,Food Service Managers
5.0,06/2008,Analyst,1.B.2.a,Achievement,11-9071.00,EX,Extent,Gambling Managers
5.17,06/2008,Analyst,1.B.2.b,Working Conditions,11-9071.00,EX,Extent,Gambling Managers
4.33,06/2008,Analyst,1.B.2.c,Recognition,11-9071.00,EX,Extent,Gambling Managers
6.0,06/2008,Analyst,1.B.2.d,Relationships,11-9071.00,EX,Extent,Gambling Managers
5.0,06/2008,Analyst,1.B.2.e,Support,11-9071.00,EX,Extent,Gambling Managers
6.0,06/2008,Analyst,1.B.2.f,Independence,11-9071.00,EX,Extent,Gambling Managers
6.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,11-9071.00,VH,Work Value High-Point,Gambling Managers
4.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,11-9071.00,VH,Work Value High-Point,Gambling Managers
2.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,11-9071.00,VH,Work Value High-Point,Gambling Managers
5.0,06/2008,Analyst,1.B.2.a,Achievement,11-9081.00,EX,Extent,Lodging Managers
4.17,06/2008,Analyst,1.B.2.b,Working Conditions,11-9081.00,EX,Extent,Lodging Managers
4.33,06/2008,Analyst,1.B.2.c,Recognition,11-9081.00,EX,Extent,Lodging Managers
7.0,06/2008,Analyst,1.B.2.d,Relationships,11-9081.00,EX,Extent,Lodging Managers
4.0,06/2008,Analyst,1.B.2.e,Support,11-9081.00,EX,Extent,Lodging Managers
6.0,06/2008,Analyst,1.B.2.f,Independence,11-9081.00,EX,Extent,Lodging Managers
4.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,11-9081.00,VH,Work Value High-Point,Lodging Managers
6.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,11-9081.00,VH,Work Value High-Point,Lodging Managers
1.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,11-9081.00,VH,Work Value High-Point,Lodging Managers
5.0,06/2008,Analyst,1.B.2.a,Achievement,11-9111.00,EX,Extent,Medical and Health Services Managers
6.0,06/2008,Analyst,1.B.2.b,Working Conditions,11-9111.00,EX,Extent,Medical and Health Services Managers
4.67,06/2008,Analyst,1.B.2.c,Recognition,11-9111.00,EX,Extent,Medical and Health Services Managers
6.0,06/2008,Analyst,1.B.2.d,Relationships,11-9111.00,EX,Extent,Medical and Health Services Managers
5.67,06/2008,Analyst,1.B.2.e,Support,11-9111.00,EX,Extent,Medical and Health Services Managers
6.0,06/2008,Analyst,1.B.2.f,Independence,11-9111.00,EX,Extent,Medical and Health Services Managers
6.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,11-9111.00,VH,Work Value High-Point,Medical and Health Services Managers
2.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,11-9111.00,VH,Work Value High-Point,Medical and Health Services Managers
4.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,11-9111.00,VH,Work Value High-Point,Medical and Health Services Managers
5.33,06/2008,Analyst,1.B.2.a,Achievement,11-9121.00,EX,Extent,Natural Sciences Managers
5.83,06/2008,Analyst,1.B.2.b,Working Conditions,11-9121.00,EX,Extent,Natural Sciences Managers
5.0,06/2008,Analyst,1.B.2.c,Recognition,11-9121.00,EX,Extent,Natural Sciences Managers
3.33,06/2008,Analyst,1.B.2.d,Relationships,11-9121.00,EX,Extent,Natural Sciences Managers
5.33,06/2008,Analyst,1.B.2.e,Support,11-9121.00,EX,Extent,Natural Sciences Managers
6.0,06/2008,Analyst,1.B.2.f,Independence,11-9121.00,EX,Extent,Natural Sciences Managers
6.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,11-9121.00,VH,Work Value High-Point,Natural Sciences Managers
2.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,11-9121.00,VH,Work Value High-Point,Natural Sciences Managers
1.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,11-9121.00,VH,Work Value High-Point,Natural Sciences Managers
5.0,06/2009,Analyst,1.B.2.a,Achievement,11-9121.01,EX,Extent,Clinical Research Coordinators
5.0,06/2009,Analyst,1.B.2.b,Working Conditions,11-9121.01,EX,Extent,Clinical Research Coordinators
4.67,06/2009,Analyst,1.B.2.c,Recognition,11-9121.01,EX,Extent,Clinical Research Coordinators
4.33,06/2009,Analyst,1.B.2.d,Relationships,11-9121.01,EX,Extent,Clinical Research Coordinators
3.67,06/2009,Analyst,1.B.2.e,Support,11-9121.01,EX,Extent,Clinical Research Coordinators
5.33,06/2009,Analyst,1.B.2.f,Independence,11-9121.01,EX,Extent,Clinical Research Coordinators
6.0,06/2009,Analyst,1.B.2.g,First Work Value High-Point,11-9121.01,VH,Work Value High-Point,Clinical Research Coordinators
1.0,06/2009,Analyst,1.B.2.h,Second Work Value High-Point,11-9121.01,VH,Work Value High-Point,Clinical Research Coordinators
2.0,06/2009,Analyst,1.B.2.i,Third Work Value High-Point,11-9121.01,VH,Work Value High-Point,Clinical Research Coordinators
6.0,07/2012,Analyst,1.B.2.a,Achievement,11-9121.02,EX,Extent,Water Resource Specialists
5.33,07/2012,Analyst,1.B.2.b,Working Conditions,11-9121.02,EX,Extent,Water Resource Specialists
5.0,07/2012,Analyst,1.B.2.c,Recognition,11-9121.02,EX,Extent,Water Resource Specialists
4.33,07/2012,Analyst,1.B.2.d,Relationships,11-9121.02,EX,Extent,Water Resource Specialists
4.0,07/2012,Analyst,1.B.2.e,Support,11-9121.02,EX,Extent,Water Resource Specialists
5.33,07/2012,Analyst,1.B.2.f,Independence,11-9121.02,EX,Extent,Water Resource Specialists
1.0,07/2012,Analyst,1.B.2.g,First Work Value High-Point,11-9121.02,VH,Work Value High-Point,Water Resource Specialists
2.0,07/2012,Analyst,1.B.2.h,Second Work Value High-Point,11-9121.02,VH,Work Value High-Point,Water Resource Specialists
6.0,07/2012,Analyst,1.B.2.i,Third Work Value High-Point,11-9121.02,VH,Work Value High-Point,Water Resource Specialists
4.0,06/2008,Analyst,1.B.2.a,Achievement,11-9131.00,EX,Extent,Postmasters and Mail Superintendents
5.0,06/2008,Analyst,1.B.2.b,Working Conditions,11-9131.00,EX,Extent,Postmasters and Mail Superintendents
4.0,06/2008,Analyst,1.B.2.c,Recognition,11-9131.00,EX,Extent,Postmasters and Mail Superintendents
4.67,06/2008,Analyst,1.B.2.d,Relationships,11-9131.00,EX,Extent,Postmasters and Mail Superintendents
5.33,06/2008,Analyst,1.B.2.e,Support,11-9131.00,EX,Extent,Postmasters and Mail Superintendents
5.67,06/2008,Analyst,1.B.2.f,Independence,11-9131.00,EX,Extent,Postmasters and Mail Superintendents
6.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,11-9131.00,VH,Work Value High-Point,Postmasters and Mail Superintendents
5.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,11-9131.00,VH,Work Value High-Point,Postmasters and Mail Superintendents
2.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,11-9131.00,VH,Work Value High-Point,Postmasters and Mail Superintendents
5.0,06/2008,Analyst,1.B.2.a,Achievement,11-9141.00,EX,Extent,"Property, Real Estate, and Community Association Managers"
4.83,06/2008,Analyst,1.B.2.b,Working Conditions,11-9141.00,EX,Extent,"Property, Real Estate, and Community Association Managers"
4.33,06/2008,Analyst,1.B.2.c,Recognition,11-9141.00,EX,Extent,"Property, Real Estate, and Community Association Managers"
4.33,06/2008,Analyst,1.B.2.d,Relationships,11-9141.00,EX,Extent,"Property, Real Estate, and Community Association Managers"
3.67,06/2008,Analyst,1.B.2.e,Support,11-9141.00,EX,Extent,"Property, Real Estate, and Community Association Managers"
5.67,06/2008,Analyst,1.B.2.f,Independence,11-9141.00,EX,Extent,"Property, Real Estate, and Community Association Managers"
6.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,11-9141.00,VH,Work Value High-Point,"Property, Real Estate, and Community Association Managers"
1.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,11-9141.00,VH,Work Value High-Point,"Property, Real Estate, and Community Association Managers"
2.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,11-9141.00,VH,Work Value High-Point,"Property, Real Estate, and Community Association Managers"
5.33,06/2008,Analyst,1.B.2.a,Achievement,11-9151.00,EX,Extent,Social and Community Service Managers
5.5,06/2008,Analyst,1.B.2.b,Working Conditions,11-9151.00,EX,Extent,Social and Community Service Managers
5.0,06/2008,Analyst,1.B.2.c,Recognition,11-9151.00,EX,Extent,Social and Community Service Managers
6.33,06/2008,Analyst,1.B.2.d,Relationships,11-9151.00,EX,Extent,Social and Community Service Managers
4.33,06/2008,Analyst,1.B.2.e,Support,11-9151.00,EX,Extent,Social and Community Service Managers
5.67,06/2008,Analyst,1.B.2.f,Independence,11-9151.00,EX,Extent,Social and Community Service Managers
4.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,11-9151.00,VH,Work Value High-Point,Social and Community Service Managers
6.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,11-9151.00,VH,Work Value High-Point,Social and Community Service Managers
2.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,11-9151.00,VH,Work Value High-Point,Social and Community Service Managers
5.0,06/2008,Analyst,1.B.2.a,Achievement,11-9161.00,EX,Extent,Emergency Management Directors
5.0,06/2008,Analyst,1.B.2.b,Working Conditions,11-9161.00,EX,Extent,Emergency Management Directors
5.0,06/2008,Analyst,1.B.2.c,Recognition,11-9161.00,EX,Extent,Emergency Management Directors
5.33,06/2008,Analyst,1.B.2.d,Relationships,11-9161.00,EX,Extent,Emergency Management Directors
5.0,06/2008,Analyst,1.B.2.e,Support,11-9161.00,EX,Extent,Emergency Management Directors
5.67,06/2008,Analyst,1.B.2.f,Independence,11-9161.00,EX,Extent,Emergency Management Directors
6.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,11-9161.00,VH,Work Value High-Point,Emergency Management Directors
4.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,11-9161.00,VH,Work Value High-Point,Emergency Management Directors
3.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,11-9161.00,VH,Work Value High-Point,Emergency Management Directors
5.67,07/2012,Analyst,1.B.2.a,Achievement,11-9171.00,EX,Extent,Funeral Home Managers
4.83,07/2012,Analyst,1.B.2.b,Working Conditions,11-9171.00,EX,Extent,Funeral Home Managers
5.0,07/2012,Analyst,1.B.2.c,Recognition,11-9171.00,EX,Extent,Funeral Home Managers
6.33,07/2012,Analyst,1.B.2.d,Relationships,11-9171.00,EX,Extent,Funeral Home Managers
2.67,07/2012,Analyst,1.B.2.e,Support,11-9171.00,EX,Extent,Funeral Home Managers
5.33,07/2012,Analyst,1.B.2.f,Independence,11-9171.00,EX,Extent,Funeral Home Managers
4.0,07/2012,Analyst,1.B.2.g,First Work Value High-Point,11-9171.00,VH,Work Value High-Point,Funeral Home Managers
1.0,07/2012,Analyst,1.B.2.h,Second Work Value High-Point,11-9171.00,VH,Work Value High-Point,Funeral Home Managers
6.0,07/2012,Analyst,1.B.2.i,Third Work Value High-Point,11-9171.00,VH,Work Value High-Point,Funeral Home Managers
5.67,07/2012,Analyst,1.B.2.a,Achievement,11-9179.01,EX,Extent,Fitness and Wellness Coordinators
4.83,07/2012,Analyst,1.B.2.b,Working Conditions,11-9179.01,EX,Extent,Fitness and Wellness Coordinators
5.33,07/2012,Analyst,1.B.2.c,Recognition,11-9179.01,EX,Extent,Fitness and Wellness Coordinators
6.0,07/2012,Analyst,1.B.2.d,Relationships,11-9179.01,EX,Extent,Fitness and Wellness Coordinators
4.0,07/2012,Analyst,1.B.2.e,Support,11-9179.01,EX,Extent,Fitness and Wellness Coordinators
6.0,07/2012,Analyst,1.B.2.f,Independence,11-9179.01,EX,Extent,Fitness and Wellness Coordinators
4.0,07/2012,Analyst,1.B.2.g,First Work Value High-Point,11-9179.01,VH,Work Value High-Point,Fitness and Wellness Coordinators
6.0,07/2012,Analyst,1.B.2.h,Second Work Value High-Point,11-9179.01,VH,Work Value High-Point,Fitness and Wellness Coordinators
1.0,07/2012,Analyst,1.B.2.i,Third Work Value High-Point,11-9179.01,VH,Work Value High-Point,Fitness and Wellness Coordinators
5.0,06/2009,Analyst,1.B.2.a,Achievement,11-9179.02,EX,Extent,Spa Managers
4.5,06/2009,Analyst,1.B.2.b,Working Conditions,11-9179.02,EX,Extent,Spa Managers
5.0,06/2009,Analyst,1.B.2.c,Recognition,11-9179.02,EX,Extent,Spa Managers
5.33,06/2009,Analyst,1.B.2.d,Relationships,11-9179.02,EX,Extent,Spa Managers
4.0,06/2009,Analyst,1.B.2.e,Support,11-9179.02,EX,Extent,Spa Managers
5.67,06/2009,Analyst,1.B.2.f,Independence,11-9179.02,EX,Extent,Spa Managers
6.0,06/2009,Analyst,1.B.2.g,First Work Value High-Point,11-9179.02,VH,Work Value High-Point,Spa Managers
4.0,06/2009,Analyst,1.B.2.h,Second Work Value High-Point,11-9179.02,VH,Work Value High-Point,Spa Managers
1.0,06/2009,Analyst,1.B.2.i,Third Work Value High-Point,11-9179.02,VH,Work Value High-Point,Spa Managers
5.0,06/2009,Analyst,1.B.2.a,Achievement,11-9199.01,EX,Extent,Regulatory Affairs Managers
4.67,06/2009,Analyst,1.B.2.b,Working Conditions,11-9199.01,EX,Extent,Regulatory Affairs Managers
4.33,06/2009,Analyst,1.B.2.c,Recognition,11-9199.01,EX,Extent,Regulatory Affairs Managers
4.33,06/2009,Analyst,1.B.2.d,Relationships,11-9199.01,EX,Extent,Regulatory Affairs Managers
4.67,06/2009,Analyst,1.B.2.e,Support,11-9199.01,EX,Extent,Regulatory Affairs Managers
5.0,06/2009,Analyst,1.B.2.f,Independence,11-9199.01,EX,Extent,Regulatory Affairs Managers
1.0,06/2009,Analyst,1.B.2.g,First Work Value High-Point,11-9199.01,VH,Work Value High-Point,Regulatory Affairs Managers
6.0,06/2009,Analyst,1.B.2.h,Second Work Value High-Point,11-9199.01,VH,Work Value High-Point,Regulatory Affairs Managers
5.0,06/2009,Analyst,1.B.2.i,Third Work Value High-Point,11-9199.01,VH,Work Value High-Point,Regulatory Affairs Managers
5.0,06/2009,Analyst,1.B.2.a,Achievement,11-9199.02,EX,Extent,Compliance Managers
4.5,06/2009,Analyst,1.B.2.b,Working Conditions,11-9199.02,EX,Extent,Compliance Managers
4.67,06/2009,Analyst,1.B.2.c,Recognition,11-9199.02,EX,Extent,Compliance Managers
4.67,06/2009,Analyst,1.B.2.d,Relationships,11-9199.02,EX,Extent,Compliance Managers
5.0,06/2009,Analyst,1.B.2.e,Support,11-9199.02,EX,Extent,Compliance Managers
4.67,06/2009,Analyst,1.B.2.f,Independence,11-9199.02,EX,Extent,Compliance Managers
1.0,06/2009,Analyst,1.B.2.g,First Work Value High-Point,11-9199.02,VH,Work Value High-Point,Compliance Managers
5.0,06/2009,Analyst,1.B.2.h,Second Work Value High-Point,11-9199.02,VH,Work Value High-Point,Compliance Managers
6.0,06/2009,Analyst,1.B.2.i,Third Work Value High-Point,11-9199.02,VH,Work Value High-Point,Compliance Managers
5.0,06/2009,Analyst,1.B.2.a,Achievement,11-9199.08,EX,Extent,Loss Prevention Managers
4.33,06/2009,Analyst,1.B.2.b,Working Conditions,11-9199.08,EX,Extent,Loss Prevention Managers
4.0,06/2009,Analyst,1.B.2.c,Recognition,11-9199.08,EX,Extent,Loss Prevention Managers
5.0,06/2009,Analyst,1.B.2.d,Relationships,11-9199.08,EX,Extent,Loss Prevention Managers
4.0,06/2009,Analyst,1.B.2.e,Support,11-9199.08,EX,Extent,Loss Prevention Managers
5.0,06/2009,Analyst,1.B.2.f,Independence,11-9199.08,EX,Extent,Loss Prevention Managers
