commodity_code,commodity_title,example,hot_technology,in_demand,onet_soc_code,title
43232107,Web page creation and editing software,WordPress,Y,N,11-2011.00,Advertising and Promotions Managers
43232103,Video creation and editing software,YouTube,N,N,11-2011.00,Advertising and Promotions Managers
43232202,Document management software,Adobe Systems Adobe Acrobat,Y,N,11-2021.00,Marketing Managers
43232202,Document management software,Adobe Systems Adobe Acrobat Reader,N,N,11-2021.00,Marketing Managers
43232402,Development environment software,Adobe Systems Adobe ActionScript,N,N,11-2021.00,Marketing Managers
43232103,Video creation and editing software,Adobe Systems Adobe After Effects,Y,N,11-2021.00,Marketing Managers
43232102,Graphics or photo imaging software,Adobe Systems Adobe Creative Cloud software,Y,N,11-2021.00,Marketing Managers
43232107,Web page creation and editing software,Adobe Systems Adobe Dreamweaver,N,N,11-2021.00,Marketing Managers
43232102,Graphics or photo imaging software,Adobe Systems Adobe Fireworks,N,N,11-2021.00,Marketing Managers
43232102,Graphics or photo imaging software,Adobe Systems Adobe Illustrator,Y,N,11-2021.00,Marketing Managers
43232112,Desktop publishing software,Adobe Systems Adobe InDesign,Y,N,11-2021.00,Marketing Managers
43232102,Graphics or photo imaging software,Adobe Systems Adobe Photoshop,Y,N,11-2021.00,Marketing Managers
43232306,Data base user interface and query software,AdSense Tracker,N,N,11-2021.00,Marketing Managers
43232306,Data base user interface and query software,AEC Software FastTrack Schedule,N,N,11-2021.00,Marketing Managers
43232306,Data base user interface and query software,Airtable,N,N,11-2021.00,Marketing Managers
43232306,Data base user interface and query software,Amazon Redshift,Y,N,11-2021.00,Marketing Managers
43232306,Data base user interface and query software,Amazon Web Services AWS software,Y,N,11-2021.00,Marketing Managers
43232304,Data base management system software,Apache Cassandra,Y,N,11-2021.00,Marketing Managers
43232304,Data base management system software,Apache Hadoop,Y,N,11-2021.00,Marketing Managers
43232304,Data base management system software,Apache Hive,Y,N,11-2021.00,Marketing Managers
43232304,Data base management system software,Apache Pig,N,N,11-2021.00,Marketing Managers
43232304,Data base management system software,Apache Solr,N,N,11-2021.00,Marketing Managers
43232103,Video creation and editing software,Apple Final Cut Pro,N,N,11-2021.00,Marketing Managers
43232106,Presentation software,Apple Keynote,N,N,11-2021.00,Marketing Managers
43233004,Operating system software,Apple macOS,Y,N,11-2021.00,Marketing Managers
43232313,Transaction server software,Armand Morin MultiTrack Generator,N,N,11-2021.00,Marketing Managers
43231507,Project management software,Atlassian Confluence,Y,N,11-2021.00,Marketing Managers
43232201,Content workflow software,Atlassian JIRA,Y,N,11-2021.00,Marketing Managers
43232303,Customer relationship management CRM software,Blackbaud The Raiser's Edge,N,N,11-2021.00,Marketing Managers
43232402,Development environment software,C,Y,N,11-2021.00,Marketing Managers
43232408,Web platform development software,Cascading style sheets CSS,Y,N,11-2021.00,Marketing Managers
43232901,Access software,Citrix cloud computing software,N,N,11-2021.00,Marketing Managers
43232306,Data base user interface and query software,ClearEDGE,N,N,11-2021.00,Marketing Managers
43232303,Customer relationship management CRM software,Constant Contact,N,N,11-2021.00,Marketing Managers
43232305,Data base reporting software,Database reporting software,N,N,11-2021.00,Marketing Managers
43232306,Data base user interface and query software,Database software,N,N,11-2021.00,Marketing Managers
43232306,Data base user interface and query software,Databox,N,N,11-2021.00,Marketing Managers
43231604,Financial analysis software,Delphi Technology,N,N,11-2021.00,Marketing Managers
43233513,Cloud-based data access and sharing software,Dropbox,N,N,11-2021.00,Marketing Managers
43232408,Web platform development software,Drupal,Y,N,11-2021.00,Marketing Managers
43232408,Web platform development software,Dynamic hypertext markup language DHTML,N,N,11-2021.00,Marketing Managers
43232702,Desktop communications software,Eko,N,N,11-2021.00,Marketing Managers
43232304,Data base management system software,Elasticsearch,Y,N,11-2021.00,Marketing Managers
43232104,Word processing software,Evernote,N,N,11-2021.00,Marketing Managers
43232408,Web platform development software,Extensible hypertext markup language XHTML,N,N,11-2021.00,Marketing Managers
43232403,Enterprise application integration software,Extensible markup language XML,Y,N,11-2021.00,Marketing Managers
43232107,Web page creation and editing software,Facebook,Y,N,11-2021.00,Marketing Managers
43232306,Data base user interface and query software,FileMaker Pro,N,N,11-2021.00,Marketing Managers
43232103,Video creation and editing software,Flipgrid,N,N,11-2021.00,Marketing Managers
43231601,Accounting software,Fund accounting software,N,N,11-2021.00,Marketing Managers
43232701,Application server software,GitHub,Y,N,11-2021.00,Marketing Managers
43231514,Sales and marketing software,Google Ads,N,N,11-2021.00,Marketing Managers
43232307,Data mining software,Google Analytics,N,N,11-2021.00,Marketing Managers
43232104,Word processing software,Google Docs,Y,N,11-2021.00,Marketing Managers
43233513,Cloud-based data access and sharing software,Google Drive,N,N,11-2021.00,Marketing Managers
43233502,Video conferencing software,Google Meet,N,N,11-2021.00,Marketing Managers
43232106,Presentation software,Google Slides,N,N,11-2021.00,Marketing Managers
43231514,Sales and marketing software,HubSpot software,Y,N,11-2021.00,Marketing Managers
43232408,Web platform development software,Hypertext markup language HTML,Y,N,11-2021.00,Marketing Managers
43232314,Business intelligence and data analysis software,IBM Cognos Impromptu,N,N,11-2021.00,Marketing Managers
43232902,Communications server software,IBM Domino,N,N,11-2021.00,Marketing Managers
43232403,Enterprise application integration software,IBM InfoSphere DataStage,N,N,11-2021.00,Marketing Managers
43233501,Electronic mail software,IBM Notes,N,N,11-2021.00,Marketing Managers
43233701,Enterprise system management software,IBM Power Systems software,N,N,11-2021.00,Marketing Managers
43232605,Analytical or scientific software,IBM SPSS Statistics,Y,N,11-2021.00,Marketing Managers
43231601,Accounting software,Intuit QuickBooks,Y,N,11-2021.00,Marketing Managers
43232102,Graphics or photo imaging software,JamBoard,N,N,11-2021.00,Marketing Managers
43232408,Web platform development software,JavaScript,Y,N,11-2021.00,Marketing Managers
43232405,Object or component oriented development software,Jupyter Notebook,N,N,11-2021.00,Marketing Managers
43232103,Video creation and editing software,Kapwing,N,N,11-2021.00,Marketing Managers
43232408,Web platform development software,LAMP Stack,N,N,11-2021.00,Marketing Managers
43232309,Information retrieval or search software,LexisNexis,N,N,11-2021.00,Marketing Managers
43232107,Web page creation and editing software,LinkedIn,Y,N,11-2021.00,Marketing Managers
43233502,Video conferencing software,LogMeIn GoToMeeting,N,N,11-2021.00,Marketing Managers
43233503,Network conferencing software,LogMeIn GoToWebinar,N,N,11-2021.00,Marketing Managers
43232605,Analytical or scientific software,Lyris HQ Web-Analytics Solution,N,N,11-2021.00,Marketing Managers
43231514,Sales and marketing software,Marketo Marketing Automation,Y,N,11-2021.00,Marketing Managers
43232303,Customer relationship management CRM software,MarketSharp,N,N,11-2021.00,Marketing Managers
43233205,Transaction security and virus protection software,McAfee,N,N,11-2021.00,Marketing Managers
43232106,Presentation software,Mentimeter,N,N,11-2021.00,Marketing Managers
43232306,Data base user interface and query software,Microsoft Access,Y,N,11-2021.00,Marketing Managers
43232402,Development environment software,Microsoft Azure software,Y,N,11-2021.00,Marketing Managers
43231602,Enterprise resource planning ERP software,Microsoft Dynamics,Y,N,11-2021.00,Marketing Managers
43232110,Spreadsheet software,Microsoft Excel,Y,Y,11-2021.00,Marketing Managers
43231513,Office suite software,Microsoft Office software,Y,Y,11-2021.00,Marketing Managers
43233501,Electronic mail software,Microsoft Outlook,Y,N,11-2021.00,Marketing Managers
43232106,Presentation software,Microsoft PowerPoint,Y,Y,11-2021.00,Marketing Managers
43231507,Project management software,Microsoft Project,Y,N,11-2021.00,Marketing Managers
43232112,Desktop publishing software,Microsoft Publisher,N,N,11-2021.00,Marketing Managers
43233513,Cloud-based data access and sharing software,Microsoft SharePoint,Y,N,11-2021.00,Marketing Managers
43232306,Data base user interface and query software,Microsoft SQL Server,Y,N,11-2021.00,Marketing Managers
43231507,Project management software,Microsoft Teams,Y,N,11-2021.00,Marketing Managers
43231518,Process mapping and design software,Microsoft Visio,Y,N,11-2021.00,Marketing Managers
43232402,Development environment software,Microsoft Visual Basic,Y,N,11-2021.00,Marketing Managers
43232402,Development environment software,Microsoft Visual Basic for Applications VBA,Y,N,11-2021.00,Marketing Managers
43232402,Development environment software,Microsoft Visual Basic Scripting Edition VBScript,N,N,11-2021.00,Marketing Managers
43232104,Word processing software,Microsoft Word,Y,N,11-2021.00,Marketing Managers
43232314,Business intelligence and data analysis software,MicroStrategy,Y,N,11-2021.00,Marketing Managers
43232605,Analytical or scientific software,Minitab,N,N,11-2021.00,Marketing Managers
43232306,Data base user interface and query software,MySQL,N,N,11-2021.00,Marketing Managers
43232505,Multi-media educational software,Nearpod,N,N,11-2021.00,Marketing Managers
43232605,Analytical or scientific software,Nedstat Sitestat,N,N,11-2021.00,Marketing Managers
43231602,Enterprise resource planning ERP software,NetSuite ERP,N,N,11-2021.00,Marketing Managers
43233205,Transaction security and virus protection software,NortonLifeLock cybersecurity software,N,N,11-2021.00,Marketing Managers
43232304,Data base management system software,NoSQL,Y,N,11-2021.00,Marketing Managers
43232605,Analytical or scientific software,Online advertising reporting software,N,N,11-2021.00,Marketing Managers
43231511,Expert system software,Oracle Beehive,N,N,11-2021.00,Marketing Managers
43232314,Business intelligence and data analysis software,Oracle Business Intelligence Enterprise Edition,N,N,11-2021.00,Marketing Managers
43232306,Data base user interface and query software,Oracle Database,Y,N,11-2021.00,Marketing Managers
43231604,Financial analysis software,Oracle E-Business Suite Financials,N,N,11-2021.00,Marketing Managers
43232303,Customer relationship management CRM software,Oracle Eloqua,N,N,11-2021.00,Marketing Managers
