data_value,date,domain_source,element_id,element_name,lower_ci_bound,n,onet_soc_code,recommend_suppress,scale_id,scale_name,standard_error,title,upper_ci_bound
3.73,08/2022,Incumbent,1.C.3.c,Social Orientation,3.03,17,11-3051.01,N,IM,Importance,0.33,Quality Control Systems Managers,4.43
4.24,08/2022,Incumbent,1.C.4.a,Self-Control,3.78,17,11-3051.01,N,IM,Importance,0.21,Quality Control Systems Managers,4.69
4.2,08/2022,Incumbent,1.C.4.b,Stress Tolerance,3.8,16,11-3051.01,N,IM,Importance,0.19,Quality Control Systems Managers,4.59
4.14,08/2022,Incumbent,1.C.4.c,Adaptability/Flexibility,3.7,17,11-3051.01,N,IM,Importance,0.21,Quality Control Systems Managers,4.59
4.47,08/2022,Incumbent,1.C.5.a,Dependability,3.98,16,11-3051.01,N,IM,Importance,0.23,Quality Control Systems Managers,4.96
4.75,08/2022,Incumbent,1.C.5.b,Attention to Detail,4.42,17,11-3051.01,N,IM,Importance,0.16,Quality Control Systems Managers,5.0
4.83,08/2022,Incumbent,1.C.5.c,Integrity,4.55,17,11-3051.01,N,IM,Importance,0.13,Quality Control Systems Managers,5.0
4.06,08/2022,Incumbent,1.C.6,Independence,3.76,17,11-3051.01,N,IM,Importance,0.14,Quality Control Systems Managers,4.37
3.57,08/2022,Incumbent,1.C.7.a,Innovation,3.05,17,11-3051.01,N,IM,Importance,0.24,Quality Control Systems Managers,4.09
4.47,08/2022,Incumbent,1.C.7.b,Analytical Thinking,4.06,17,11-3051.01,N,IM,Importance,0.19,Quality Control Systems Managers,4.88
4.14,07/2011,Incumbent,1.C.1.a,Achievement/Effort,3.92,21,11-3051.02,N,IM,Importance,0.1,Geothermal Production Managers,4.35
3.95,07/2011,Incumbent,1.C.1.b,Persistence,3.71,21,11-3051.02,N,IM,Importance,0.12,Geothermal Production Managers,4.19
4.21,07/2011,Incumbent,1.C.1.c,Initiative,3.88,21,11-3051.02,N,IM,Importance,0.16,Geothermal Production Managers,4.53
4.48,07/2011,Incumbent,1.C.2.b,Leadership,4.24,21,11-3051.02,N,IM,Importance,0.11,Geothermal Production Managers,4.71
4.29,07/2011,Incumbent,1.C.3.a,Cooperation,4.05,21,11-3051.02,N,IM,Importance,0.12,Geothermal Production Managers,4.54
4.06,07/2011,Incumbent,1.C.3.b,Concern for Others,3.75,21,11-3051.02,N,IM,Importance,0.15,Geothermal Production Managers,4.37
3.81,07/2011,Incumbent,1.C.3.c,Social Orientation,3.42,21,11-3051.02,N,IM,Importance,0.19,Geothermal Production Managers,4.2
4.15,07/2011,Incumbent,1.C.4.a,Self-Control,3.9,20,11-3051.02,N,IM,Importance,0.12,Geothermal Production Managers,4.4
4.38,07/2011,Incumbent,1.C.4.b,Stress Tolerance,4.15,21,11-3051.02,N,IM,Importance,0.11,Geothermal Production Managers,4.61
4.13,07/2011,Incumbent,1.C.4.c,Adaptability/Flexibility,3.89,21,11-3051.02,N,IM,Importance,0.12,Geothermal Production Managers,4.38
4.46,07/2011,Incumbent,1.C.5.a,Dependability,4.22,21,11-3051.02,N,IM,Importance,0.11,Geothermal Production Managers,4.69
4.41,07/2011,Incumbent,1.C.5.b,Attention to Detail,4.07,21,11-3051.02,N,IM,Importance,0.16,Geothermal Production Managers,4.75
4.57,07/2011,Incumbent,1.C.5.c,Integrity,4.4,21,11-3051.02,N,IM,Importance,0.08,Geothermal Production Managers,4.73
3.8,07/2011,Incumbent,1.C.6,Independence,3.3,21,11-3051.02,N,IM,Importance,0.24,Geothermal Production Managers,4.3
4.35,07/2011,Incumbent,1.C.7.a,Innovation,4.02,21,11-3051.02,N,IM,Importance,0.16,Geothermal Production Managers,4.68
4.41,07/2011,Incumbent,1.C.7.b,Analytical Thinking,4.09,21,11-3051.02,N,IM,Importance,0.15,Geothermal Production Managers,4.73
3.82,07/2016,Incumbent,1.C.1.a,Achievement/Effort,3.46,23,11-3051.03,N,IM,Importance,0.17,Biofuels Production Managers,4.18
4.0,07/2016,Incumbent,1.C.1.b,Persistence,3.6,23,11-3051.03,N,IM,Importance,0.19,Biofuels Production Managers,4.39
4.37,07/2016,Incumbent,1.C.1.c,Initiative,4.03,23,11-3051.03,N,IM,Importance,0.16,Biofuels Production Managers,4.71
4.46,07/2016,Incumbent,1.C.2.b,Leadership,4.16,23,11-3051.03,N,IM,Importance,0.15,Biofuels Production Managers,4.77
4.15,07/2016,Incumbent,1.C.3.a,Cooperation,3.87,23,11-3051.03,N,IM,Importance,0.13,Biofuels Production Managers,4.43
3.66,07/2016,Incumbent,1.C.3.b,Concern for Others,3.24,23,11-3051.03,N,IM,Importance,0.2,Biofuels Production Managers,4.07
3.28,07/2016,Incumbent,1.C.3.c,Social Orientation,2.79,23,11-3051.03,N,IM,Importance,0.24,Biofuels Production Managers,3.77
4.06,07/2016,Incumbent,1.C.4.a,Self-Control,3.78,23,11-3051.03,N,IM,Importance,0.13,Biofuels Production Managers,4.34
4.09,07/2016,Incumbent,1.C.4.b,Stress Tolerance,3.64,23,11-3051.03,N,IM,Importance,0.21,Biofuels Production Managers,4.53
4.16,07/2016,Incumbent,1.C.4.c,Adaptability/Flexibility,3.83,23,11-3051.03,N,IM,Importance,0.16,Biofuels Production Managers,4.5
4.67,07/2016,Incumbent,1.C.5.a,Dependability,4.47,23,11-3051.03,N,IM,Importance,0.1,Biofuels Production Managers,4.88
4.52,07/2016,Incumbent,1.C.5.b,Attention to Detail,4.21,23,11-3051.03,N,IM,Importance,0.15,Biofuels Production Managers,4.84
4.32,07/2016,Incumbent,1.C.5.c,Integrity,3.97,23,11-3051.03,N,IM,Importance,0.17,Biofuels Production Managers,4.68
3.83,07/2016,Incumbent,1.C.6,Independence,3.38,23,11-3051.03,N,IM,Importance,0.21,Biofuels Production Managers,4.27
4.06,07/2016,Incumbent,1.C.7.a,Innovation,3.65,23,11-3051.03,N,IM,Importance,0.2,Biofuels Production Managers,4.47
4.29,07/2016,Incumbent,1.C.7.b,Analytical Thinking,3.9,23,11-3051.03,N,IM,Importance,0.19,Biofuels Production Managers,4.68
4.16,08/2020,Incumbent,1.C.1.a,Achievement/Effort,3.8,21,11-3051.04,N,IM,Importance,0.17,Biomass Power Plant Managers,4.53
3.98,08/2020,Incumbent,1.C.1.b,Persistence,3.56,21,11-3051.04,N,IM,Importance,0.2,Biomass Power Plant Managers,4.41
4.33,08/2020,Incumbent,1.C.1.c,Initiative,4.0,21,11-3051.04,N,IM,Importance,0.16,Biomass Power Plant Managers,4.65
4.2,08/2020,Incumbent,1.C.2.b,Leadership,3.58,21,11-3051.04,N,IM,Importance,0.3,Biomass Power Plant Managers,4.81
4.31,08/2020,Incumbent,1.C.3.a,Cooperation,3.91,21,11-3051.04,N,IM,Importance,0.2,Biomass Power Plant Managers,4.72
4.13,08/2020,Incumbent,1.C.3.b,Concern for Others,3.72,21,11-3051.04,N,IM,Importance,0.19,Biomass Power Plant Managers,4.53
3.0,08/2020,Incumbent,1.C.3.c,Social Orientation,2.16,21,11-3051.04,N,IM,Importance,0.41,Biomass Power Plant Managers,3.85
4.03,08/2020,Incumbent,1.C.4.a,Self-Control,3.97,21,11-3051.04,N,IM,Importance,0.03,Biomass Power Plant Managers,4.08
4.62,08/2020,Incumbent,1.C.4.b,Stress Tolerance,4.29,21,11-3051.04,N,IM,Importance,0.16,Biomass Power Plant Managers,4.95
4.02,08/2020,Incumbent,1.C.4.c,Adaptability/Flexibility,3.75,21,11-3051.04,N,IM,Importance,0.13,Biomass Power Plant Managers,4.28
4.36,08/2020,Incumbent,1.C.5.a,Dependability,4.03,21,11-3051.04,N,IM,Importance,0.16,Biomass Power Plant Managers,4.68
4.07,08/2020,Incumbent,1.C.5.b,Attention to Detail,3.57,20,11-3051.04,N,IM,Importance,0.24,Biomass Power Plant Managers,4.57
4.48,08/2020,Incumbent,1.C.5.c,Integrity,4.13,21,11-3051.04,N,IM,Importance,0.17,Biomass Power Plant Managers,4.83
3.92,08/2020,Incumbent,1.C.6,Independence,3.59,21,11-3051.04,N,IM,Importance,0.16,Biomass Power Plant Managers,4.25
3.51,08/2020,Incumbent,1.C.7.a,Innovation,2.95,21,11-3051.04,N,IM,Importance,0.27,Biomass Power Plant Managers,4.08
4.08,08/2020,Incumbent,1.C.7.b,Analytical Thinking,3.63,21,11-3051.04,N,IM,Importance,0.22,Biomass Power Plant Managers,4.53
3.81,07/2016,Incumbent,1.C.1.a,Achievement/Effort,3.49,29,11-3051.06,N,IM,Importance,0.16,Hydroelectric Production Managers,4.13
3.89,07/2016,Incumbent,1.C.1.b,Persistence,3.52,29,11-3051.06,N,IM,Importance,0.18,Hydroelectric Production Managers,4.26
4.13,07/2016,Incumbent,1.C.1.c,Initiative,3.86,29,11-3051.06,N,IM,Importance,0.13,Hydroelectric Production Managers,4.4
4.53,07/2016,Incumbent,1.C.2.b,Leadership,4.29,29,11-3051.06,N,IM,Importance,0.12,Hydroelectric Production Managers,4.78
4.2,07/2016,Incumbent,1.C.3.a,Cooperation,4.0,27,11-3051.06,N,IM,Importance,0.1,Hydroelectric Production Managers,4.41
3.58,07/2016,Incumbent,1.C.3.b,Concern for Others,3.22,27,11-3051.06,N,IM,Importance,0.17,Hydroelectric Production Managers,3.94
3.12,07/2016,Incumbent,1.C.3.c,Social Orientation,2.76,27,11-3051.06,N,IM,Importance,0.18,Hydroelectric Production Managers,3.48
4.02,07/2016,Incumbent,1.C.4.a,Self-Control,3.72,27,11-3051.06,N,IM,Importance,0.15,Hydroelectric Production Managers,4.32
4.12,07/2016,Incumbent,1.C.4.b,Stress Tolerance,3.8,27,11-3051.06,N,IM,Importance,0.15,Hydroelectric Production Managers,4.43
3.79,07/2016,Incumbent,1.C.4.c,Adaptability/Flexibility,3.48,26,11-3051.06,N,IM,Importance,0.15,Hydroelectric Production Managers,4.11
4.53,07/2016,Incumbent,1.C.5.a,Dependability,4.35,27,11-3051.06,N,IM,Importance,0.09,Hydroelectric Production Managers,4.71
4.47,07/2016,Incumbent,1.C.5.b,Attention to Detail,4.29,27,11-3051.06,N,IM,Importance,0.09,Hydroelectric Production Managers,4.65
4.34,07/2016,Incumbent,1.C.5.c,Integrity,4.09,29,11-3051.06,N,IM,Importance,0.12,Hydroelectric Production Managers,4.59
4.19,07/2016,Incumbent,1.C.6,Independence,3.97,29,11-3051.06,N,IM,Importance,0.11,Hydroelectric Production Managers,4.42
3.68,07/2016,Incumbent,1.C.7.a,Innovation,3.34,29,11-3051.06,N,IM,Importance,0.16,Hydroelectric Production Managers,4.01
4.19,07/2016,Incumbent,1.C.7.b,Analytical Thinking,3.97,29,11-3051.06,N,IM,Importance,0.11,Hydroelectric Production Managers,4.41
4.05,08/2023,Occupational Expert,1.C.1.a,Achievement/Effort,3.97,19,11-3061.00,N,IM,Importance,0.11,Purchasing Managers,4.41
4.0,08/2023,Occupational Expert,1.C.1.b,Persistence,3.97,18,11-3061.00,N,IM,Importance,0.11,Purchasing Managers,4.41
4.26,08/2023,Occupational Expert,1.C.1.c,Initiative,3.97,19,11-3061.00,N,IM,Importance,0.11,Purchasing Managers,4.41
4.26,08/2023,Occupational Expert,1.C.2.b,Leadership,3.97,19,11-3061.00,N,IM,Importance,0.11,Purchasing Managers,4.41
4.53,08/2023,Occupational Expert,1.C.3.a,Cooperation,3.97,19,11-3061.00,N,IM,Importance,0.11,Purchasing Managers,4.41
3.89,08/2023,Occupational Expert,1.C.3.b,Concern for Others,3.97,19,11-3061.00,N,IM,Importance,0.11,Purchasing Managers,4.41
3.53,08/2023,Occupational Expert,1.C.3.c,Social Orientation,3.97,19,11-3061.00,N,IM,Importance,0.11,Purchasing Managers,4.41
4.32,08/2023,Occupational Expert,1.C.4.a,Self-Control,3.97,19,11-3061.00,N,IM,Importance,0.11,Purchasing Managers,4.41
4.53,08/2023,Occupational Expert,1.C.4.b,Stress Tolerance,3.97,19,11-3061.00,N,IM,Importance,0.11,Purchasing Managers,4.41
4.47,08/2023,Occupational Expert,1.C.4.c,Adaptability/Flexibility,3.97,19,11-3061.00,N,IM,Importance,0.11,Purchasing Managers,4.41
4.53,08/2023,Occupational Expert,1.C.5.a,Dependability,3.97,19,11-3061.00,N,IM,Importance,0.11,Purchasing Managers,4.41
4.74,08/2023,Occupational Expert,1.C.5.b,Attention to Detail,3.97,19,11-3061.00,N,IM,Importance,0.11,Purchasing Managers,4.41
4.84,08/2023,Occupational Expert,1.C.5.c,Integrity,3.97,19,11-3061.00,N,IM,Importance,0.11,Purchasing Managers,4.41
4.05,08/2023,Occupational Expert,1.C.6,Independence,3.97,19,11-3061.00,N,IM,Importance,0.11,Purchasing Managers,4.41
3.68,08/2023,Occupational Expert,1.C.7.a,Innovation,3.97,19,11-3061.00,N,IM,Importance,0.11,Purchasing Managers,4.41
4.32,08/2023,Occupational Expert,1.C.7.b,Analytical Thinking,3.97,19,11-3061.00,N,IM,Importance,0.11,Purchasing Managers,4.41
3.9,11/2020,Analyst - Transition,1.C.1.a,Achievement/Effort,3.97,19,11-3071.00,N,IM,Importance,0.11,"Transportation, Storage, and Distribution Managers",4.41
4.07,11/2020,Analyst - Transition,1.C.1.b,Persistence,3.97,19,11-3071.00,N,IM,Importance,0.11,"Transportation, Storage, and Distribution Managers",4.41
4.21,11/2020,Analyst - Transition,1.C.1.c,Initiative,3.97,19,11-3071.00,N,IM,Importance,0.11,"Transportation, Storage, and Distribution Managers",4.41
4.41,11/2020,Analyst - Transition,1.C.2.b,Leadership,3.97,19,11-3071.00,N,IM,Importance,0.11,"Transportation, Storage, and Distribution Managers",4.41
4.25,11/2020,Analyst - Transition,1.C.3.a,Cooperation,3.97,19,11-3071.00,N,IM,Importance,0.11,"Transportation, Storage, and Distribution Managers",4.41
3.71,11/2020,Analyst - Transition,1.C.3.b,Concern for Others,3.97,19,11-3071.00,N,IM,Importance,0.11,"Transportation, Storage, and Distribution Managers",4.41
3.53,11/2020,Analyst - Transition,1.C.3.c,Social Orientation,3.97,19,11-3071.00,N,IM,Importance,0.11,"Transportation, Storage, and Distribution Managers",4.41
4.25,11/2020,Analyst - Transition,1.C.4.a,Self-Control,3.97,19,11-3071.00,N,IM,Importance,0.11,"Transportation, Storage, and Distribution Managers",4.41
4.4,11/2020,Analyst - Transition,1.C.4.b,Stress Tolerance,3.97,19,11-3071.00,N,IM,Importance,0.11,"Transportation, Storage, and Distribution Managers",4.41
4.21,11/2020,Analyst - Transition,1.C.4.c,Adaptability/Flexibility,3.97,19,11-3071.00,N,IM,Importance,0.11,"Transportation, Storage, and Distribution Managers",4.41
4.54,11/2020,Analyst - Transition,1.C.5.a,Dependability,3.97,19,11-3071.00,N,IM,Importance,0.11,"Transportation, Storage, and Distribution Managers",4.41
4.28,11/2020,Analyst - Transition,1.C.5.b,Attention to Detail,3.97,19,11-3071.00,N,IM,Importance,0.11,"Transportation, Storage, and Distribution Managers",4.41
4.5,11/2020,Analyst - Transition,1.C.5.c,Integrity,3.97,19,11-3071.00,N,IM,Importance,0.11,"Transportation, Storage, and Distribution Managers",4.41
3.8,11/2020,Analyst - Transition,1.C.6,Independence,3.97,19,11-3071.00,N,IM,Importance,0.11,"Transportation, Storage, and Distribution Managers",4.41
3.74,11/2020,Analyst - Transition,1.C.7.a,Innovation,3.97,19,11-3071.00,N,IM,Importance,0.11,"Transportation, Storage, and Distribution Managers",4.41
4.07,11/2020,Analyst - Transition,1.C.7.b,Analytical Thinking,3.97,19,11-3071.00,N,IM,Importance,0.11,"Transportation, Storage, and Distribution Managers",4.41
4.0,07/2017,Occupational Expert,1.C.1.a,Achievement/Effort,3.97,20,11-3071.04,N,IM,Importance,0.11,Supply Chain Managers,4.41
4.1,07/2017,Occupational Expert,1.C.1.b,Persistence,3.97,21,11-3071.04,N,IM,Importance,0.11,Supply Chain Managers,4.41
4.24,07/2017,Occupational Expert,1.C.1.c,Initiative,3.97,21,11-3071.04,N,IM,Importance,0.11,Supply Chain Managers,4.41
4.52,07/2017,Occupational Expert,1.C.2.b,Leadership,3.97,21,11-3071.04,N,IM,Importance,0.11,Supply Chain Managers,4.41
4.38,07/2017,Occupational Expert,1.C.3.a,Cooperation,3.97,21,11-3071.04,N,IM,Importance,0.11,Supply Chain Managers,4.41
3.67,07/2017,Occupational Expert,1.C.3.b,Concern for Others,3.97,21,11-3071.04,N,IM,Importance,0.11,Supply Chain Managers,4.41
3.29,07/2017,Occupational Expert,1.C.3.c,Social Orientation,3.97,21,11-3071.04,N,IM,Importance,0.11,Supply Chain Managers,4.41
3.95,07/2017,Occupational Expert,1.C.4.a,Self-Control,3.97,21,11-3071.04,N,IM,Importance,0.11,Supply Chain Managers,4.41
4.19,07/2017,Occupational Expert,1.C.4.b,Stress Tolerance,3.97,21,11-3071.04,N,IM,Importance,0.11,Supply Chain Managers,4.41
4.14,07/2017,Occupational Expert,1.C.4.c,Adaptability/Flexibility,3.97,21,11-3071.04,N,IM,Importance,0.11,Supply Chain Managers,4.41
4.3,07/2017,Occupational Expert,1.C.5.a,Dependability,3.97,20,11-3071.04,N,IM,Importance,0.11,Supply Chain Managers,4.41
4.48,07/2017,Occupational Expert,1.C.5.b,Attention to Detail,3.97,21,11-3071.04,N,IM,Importance,0.11,Supply Chain Managers,4.41
4.48,07/2017,Occupational Expert,1.C.5.c,Integrity,3.97,21,11-3071.04,N,IM,Importance,0.11,Supply Chain Managers,4.41
3.71,07/2017,Occupational Expert,1.C.6,Independence,3.97,21,11-3071.04,N,IM,Importance,0.11,Supply Chain Managers,4.41
3.9,07/2017,Occupational Expert,1.C.7.a,Innovation,3.97,21,11-3071.04,N,IM,Importance,0.11,Supply Chain Managers,4.41
4.33,07/2017,Occupational Expert,1.C.7.b,Analytical Thinking,3.97,21,11-3071.04,N,IM,Importance,0.11,Supply Chain Managers,4.41
4.05,08/2023,Occupational Expert,1.C.1.a,Achievement/Effort,3.97,21,11-3111.00,N,IM,Importance,0.11,Compensation and Benefits Managers,4.41
4.0,08/2023,Occupational Expert,1.C.1.b,Persistence,3.97,21,11-3111.00,N,IM,Importance,0.11,Compensation and Benefits Managers,4.41
4.38,08/2023,Occupational Expert,1.C.1.c,Initiative,3.97,21,11-3111.00,N,IM,Importance,0.11,Compensation and Benefits Managers,4.41
4.29,08/2023,Occupational Expert,1.C.2.b,Leadership,3.97,21,11-3111.00,N,IM,Importance,0.11,Compensation and Benefits Managers,4.41
4.29,08/2023,Occupational Expert,1.C.3.a,Cooperation,3.97,21,11-3111.00,N,IM,Importance,0.11,Compensation and Benefits Managers,4.41
4.14,08/2023,Occupational Expert,1.C.3.b,Concern for Others,3.97,21,11-3111.00,N,IM,Importance,0.11,Compensation and Benefits Managers,4.41
3.29,08/2023,Occupational Expert,1.C.3.c,Social Orientation,3.97,21,11-3111.00,N,IM,Importance,0.11,Compensation and Benefits Managers,4.41
3.81,08/2023,Occupational Expert,1.C.4.a,Self-Control,3.97,21,11-3111.00,N,IM,Importance,0.11,Compensation and Benefits Managers,4.41
4.14,08/2023,Occupational Expert,1.C.4.b,Stress Tolerance,3.97,21,11-3111.00,N,IM,Importance,0.11,Compensation and Benefits Managers,4.41
4.24,08/2023,Occupational Expert,1.C.4.c,Adaptability/Flexibility,3.97,21,11-3111.00,N,IM,Importance,0.11,Compensation and Benefits Managers,4.41
4.48,08/2023,Occupational Expert,1.C.5.a,Dependability,3.97,21,11-3111.00,N,IM,Importance,0.11,Compensation and Benefits Managers,4.41
4.67,08/2023,Occupational Expert,1.C.5.b,Attention to Detail,3.97,21,11-3111.00,N,IM,Importance,0.11,Compensation and Benefits Managers,4.41
4.71,08/2023,Occupational Expert,1.C.5.c,Integrity,3.97,21,11-3111.00,N,IM,Importance,0.11,Compensation and Benefits Managers,4.41
3.57,08/2023,Occupational Expert,1.C.6,Independence,3.97,21,11-3111.00,N,IM,Importance,0.11,Compensation and Benefits Managers,4.41
3.33,08/2023,Occupational Expert,1.C.7.a,Innovation,3.97,21,11-3111.00,N,IM,Importance,0.11,Compensation and Benefits Managers,4.41
4.24,08/2023,Occupational Expert,1.C.7.b,Analytical Thinking,3.97,21,11-3111.00,N,IM,Importance,0.11,Compensation and Benefits Managers,4.41
4.08,08/2018,Occupational Expert,1.C.1.a,Achievement/Effort,3.97,24,11-3121.00,N,IM,Importance,0.11,Human Resources Managers,4.41
4.38,08/2018,Occupational Expert,1.C.1.b,Persistence,3.97,24,11-3121.00,N,IM,Importance,0.11,Human Resources Managers,4.41
4.54,08/2018,Occupational Expert,1.C.1.c,Initiative,3.97,24,11-3121.00,N,IM,Importance,0.11,Human Resources Managers,4.41
4.62,08/2018,Occupational Expert,1.C.2.b,Leadership,3.97,24,11-3121.00,N,IM,Importance,0.11,Human Resources Managers,4.41
4.54,08/2018,Occupational Expert,1.C.3.a,Cooperation,3.97,24,11-3121.00,N,IM,Importance,0.11,Human Resources Managers,4.41
4.38,08/2018,Occupational Expert,1.C.3.b,Concern for Others,3.97,24,11-3121.00,N,IM,Importance,0.11,Human Resources Managers,4.41
3.92,08/2018,Occupational Expert,1.C.3.c,Social Orientation,3.97,24,11-3121.00,N,IM,Importance,0.11,Human Resources Managers,4.41
4.71,08/2018,Occupational Expert,1.C.4.a,Self-Control,3.97,24,11-3121.00,N,IM,Importance,0.11,Human Resources Managers,4.41
4.5,08/2018,Occupational Expert,1.C.4.b,Stress Tolerance,3.97,24,11-3121.00,N,IM,Importance,0.11,Human Resources Managers,4.41
4.33,08/2018,Occupational Expert,1.C.4.c,Adaptability/Flexibility,3.97,24,11-3121.00,N,IM,Importance,0.11,Human Resources Managers,4.41
4.58,08/2018,Occupational Expert,1.C.5.a,Dependability,3.97,24,11-3121.00,N,IM,Importance,0.11,Human Resources Managers,4.41
4.08,08/2018,Occupational Expert,1.C.5.b,Attention to Detail,3.97,24,11-3121.00,N,IM,Importance,0.11,Human Resources Managers,4.41
4.88,08/2018,Occupational Expert,1.C.5.c,Integrity,3.97,24,11-3121.00,N,IM,Importance,0.11,Human Resources Managers,4.41
3.79,08/2018,Occupational Expert,1.C.6,Independence,3.97,24,11-3121.00,N,IM,Importance,0.11,Human Resources Managers,4.41
3.58,08/2018,Occupational Expert,1.C.7.a,Innovation,3.97,24,11-3121.00,N,IM,Importance,0.11,Human Resources Managers,4.41
4.12,08/2018,Occupational Expert,1.C.7.b,Analytical Thinking,3.97,24,11-3121.00,N,IM,Importance,0.11,Human Resources Managers,4.41
4.22,07/2017,Occupational Expert,1.C.1.a,Achievement/Effort,3.97,27,11-3131.00,N,IM,Importance,0.11,Training and Development Managers,4.41
4.11,07/2017,Occupational Expert,1.C.1.b,Persistence,3.97,27,11-3131.00,N,IM,Importance,0.11,Training and Development Managers,4.41
4.59,07/2017,Occupational Expert,1.C.1.c,Initiative,3.97,27,11-3131.00,N,IM,Importance,0.11,Training and Development Managers,4.41
4.63,07/2017,Occupational Expert,1.C.2.b,Leadership,3.97,27,11-3131.00,N,IM,Importance,0.11,Training and Development Managers,4.41
4.37,07/2017,Occupational Expert,1.C.3.a,Cooperation,3.97,27,11-3131.00,N,IM,Importance,0.11,Training and Development Managers,4.41
4.15,07/2017,Occupational Expert,1.C.3.b,Concern for Others,3.97,26,11-3131.00,N,IM,Importance,0.11,Training and Development Managers,4.41
4.19,07/2017,Occupational Expert,1.C.3.c,Social Orientation,3.97,27,11-3131.00,N,IM,Importance,0.11,Training and Development Managers,4.41
4.41,07/2017,Occupational Expert,1.C.4.a,Self-Control,3.97,27,11-3131.00,N,IM,Importance,0.11,Training and Development Managers,4.41
4.19,07/2017,Occupational Expert,1.C.4.b,Stress Tolerance,3.97,27,11-3131.00,N,IM,Importance,0.11,Training and Development Managers,4.41
4.52,07/2017,Occupational Expert,1.C.4.c,Adaptability/Flexibility,3.97,27,11-3131.00,N,IM,Importance,0.11,Training and Development Managers,4.41
4.56,07/2017,Occupational Expert,1.C.5.a,Dependability,3.97,27,11-3131.00,N,IM,Importance,0.11,Training and Development Managers,4.41
